file,nodes_expanded,reached_goal,best_path_len,start_yx,goal_yx,end_x,end_y,runtime_sec,history_mode,euclid_start_goal,goal_radius_min,goal_radius_max
map_data_260.npz,1,0,1,"(5, 17)","(1, 18)",17.0,5.0,24.55520957800036,full,3.0,0.0,5.0
map_data_261.npz,1,0,1,"(7, 5)","(11, 8)",5.0,7.0,29.67374692799785,none,3.605551275463989,0.0,5.0
map_data_261.npz,1,0,1,"(7, 5)","(8, 7)",5.0,7.0,24.858219516994723,full,3.0,0.0,5.0
map_data_262.npz,1,0,1,"(9, 11)","(7, 14)",11.0,9.0,24.44857493299787,full,3.0,0.0,5.0
map_data_262.npz,2,1,9,"(9, 11)","(9, 13)",12.59823989868164,8.981437683105469,0.0573955250001745,none,3.605551275463989,0.0,5.0
map_data_263.npz,2,1,9,"(1, 22)","(2, 21)",20.91000747680664,2.0966689586639404,0.0489813829990453,full,3.0,0.0,5.0
map_data_263.npz,1,0,1,"(1, 22)","(5, 19)",22.0,1.0,29.24257359400144,none,3.605551275463989,0.0,5.0
map_data_264.npz,33,0,9,"(14, 7)","(19, 5)",6.411421775817871,15.49957275390625,24.55473621199781,full,3.0,0.0,5.0
map_data_264.npz,2,1,9,"(14, 7)","(13, 7)",6.998673915863037,12.445671081542969,0.0568773919985687,none,3.605551275463989,0.0,5.0
map_data_265.npz,3,1,17,"(4, 5)","(1, 6)",5.962531566619873,1.071647047996521,0.1024398590016062,full,3.0,0.0,5.0
map_data_265.npz,1,0,1,"(4, 5)","(3, 7)",5.0,4.0,28.927918546,none,3.605551275463989,0.0,5.0
map_data_266.npz,1,0,1,"(25, 5)","(27, 1)",5.0,25.0,28.717568774998654,none,3.605551275463989,0.0,5.0
map_data_266.npz,2,1,9,"(25, 5)","(25, 7)",6.588918209075928,24.97987937927246,0.0493706620036391,full,3.0,0.0,5.0
map_data_267.npz,2,1,9,"(7, 1)","(4, 1)",1.0433343648910522,5.447290420532227,0.049557114005438,full,3.0,0.0,5.0
map_data_267.npz,2,1,9,"(7, 1)","(4, 1)",1.069327473640442,5.419426918029785,0.0569044000003486,none,3.605551275463989,0.0,5.0
map_data_268.npz,1,0,1,"(3, 15)","(5, 16)",15.0,3.0,29.85655134200169,none,3.605551275463989,0.0,5.0
map_data_268.npz,29,0,9,"(3, 15)","(3, 20)",16.532333374023438,2.9749178886413574,24.640597415003867,full,3.0,0.0,5.0
map_data_269.npz,1,0,1,"(29, 2)","(32, 5)",2.0,29.0,29.145612872998758,none,3.605551275463989,0.0,5.0
map_data_269.npz,1,0,1,"(29, 2)","(31, 1)",2.0,29.0,24.48768021399883,full,3.0,0.0,5.0
map_data_270.npz,37,0,17,"(12, 25)","(13, 29)",27.483869552612305,12.624013900756836,24.961697841994464,full,3.0,0.0,5.0
map_data_270.npz,2,1,9,"(12, 25)","(13, 25)",25.04647445678711,13.245823860168455,0.0569579919974785,none,3.605551275463989,0.0,5.0
map_data_271.npz,2,1,9,"(17, 15)","(20, 15)",15.018451690673828,18.526403427124023,0.0487263130016799,none,3.605551275463989,0.0,5.0
map_data_271.npz,1,0,1,"(17, 15)","(13, 14)",15.0,17.0,24.838939258996103,full,3.0,0.0,5.0
map_data_272.npz,4,1,17,"(18, 37)","(16, 33)",34.17048645019531,16.65291404724121,0.1712725449979188,none,3.605551275463989,0.0,5.0
map_data_272.npz,1,0,1,"(18, 37)","(19, 37)",37.0,18.0,24.529512319000787,full,3.0,0.0,5.0
map_data_273.npz,4,1,17,"(19, 26)","(17, 22)",23.27764129638672,17.583629608154297,0.1466991330016753,full,3.0,0.0,5.0
map_data_273.npz,5,1,17,"(19, 26)","(18, 23)",23.079734802246094,18.018638610839844,0.2271874050020415,none,3.605551275463989,0.0,5.0
map_data_274.npz,3,1,17,"(37, 15)","(35, 12)",12.391830444335938,35.22955322265625,0.0974999620011658,full,3.0,0.0,5.0
map_data_274.npz,2,1,9,"(37, 15)","(36, 15)",14.994237899780272,35.43140411376953,0.0578793499989842,none,3.605551275463989,0.0,5.0
map_data_275.npz,2,1,9,"(1, 17)","(2, 15)",15.60948085784912,1.695365309715271,0.0498553979996359,full,3.0,0.0,5.0
map_data_275.npz,3,1,17,"(1, 17)","(3, 14)",14.49225902557373,2.691563129425049,0.1137175920011941,none,3.605551275463989,0.0,5.0
map_data_277.npz,1,0,1,"(45, 7)","(45, 7)",7.0,45.0,28.805109156997787,none,3.605551275463989,0.0,5.0
map_data_277.npz,1,0,1,"(45, 7)","(47, 4)",7.0,45.0,24.59404604799784,full,3.0,0.0,5.0
map_data_278.npz,1,0,1,"(45, 8)","(42, 9)",8.0,45.0,24.68794252200314,full,3.0,0.0,5.0
map_data_278.npz,5,1,17,"(45, 8)","(44, 5)",4.988846778869629,44.01747131347656,0.2268734970020887,none,3.605551275463989,0.0,5.0
map_data_279.npz,2,1,9,"(4, 12)","(2, 13)",12.689959526062012,2.6277084350585938,0.0484159350016852,full,3.0,0.0,5.0
map_data_279.npz,35,0,9,"(4, 12)","(7, 15)",13.13766860961914,5.128524303436279,29.60718576300133,none,3.605551275463989,0.0,5.0
map_data_280.npz,1,0,1,"(13, 26)","(15, 27)",26.0,13.0,24.588099931002944,full,3.0,0.0,5.0
map_data_280.npz,1,0,1,"(13, 26)","(15, 27)",26.0,13.0,29.630354487999284,none,3.605551275463989,0.0,5.0
map_data_281.npz,2,1,9,"(6, 1)","(5, 1)",1.0110746622085571,4.437488079071045,0.0492804950044956,full,3.0,0.0,5.0
map_data_281.npz,1,0,1,"(6, 1)","(5, 3)",1.0,6.0,29.441540984000312,none,3.605551275463989,0.0,5.0
map_data_282.npz,1,0,1,"(15, 1)","(19, 4)",1.0,15.0,29.318703556997207,none,3.605551275463989,0.0,5.0
map_data_282.npz,2,0,9,"(15, 1)","(17, 6)",2.510037422180176,15.57260036468506,24.80835506299627,full,3.0,0.0,5.0
map_data_283.npz,1,0,1,"(29, 5)","(29, 3)",5.0,29.0,24.917233945998305,full,3.0,0.0,5.0
map_data_283.npz,1,0,1,"(29, 5)","(26, 3)",5.0,29.0,29.42906568900071,none,3.605551275463989,0.0,5.0
map_data_284.npz,6,1,25,"(7, 11)","(7, 16)",15.667647361755373,6.8707780838012695,0.2456217430008109,full,3.0,0.0,5.0
map_data_284.npz,3,1,17,"(7, 11)","(5, 14)",13.61197280883789,5.242942333221436,0.1136101500014774,none,3.605551275463989,0.0,5.0
map_data_285.npz,3,1,17,"(32, 4)","(35, 5)",4.980056285858154,35.041072845458984,0.0977822669992747,none,3.605551275463989,0.0,5.0
map_data_285.npz,2,1,9,"(32, 4)","(34, 3)",3.333440065383911,33.364627838134766,0.0491049070042208,full,3.0,0.0,5.0
map_data_286.npz,29,0,9,"(22, 13)","(26, 12)",12.612771034240724,23.568532943725582,28.89910275099828,none,3.605551275463989,0.0,5.0
map_data_286.npz,2,1,9,"(22, 13)","(25, 13)",13.009238243103027,23.594623565673828,0.0494062619982287,full,3.0,0.0,5.0
map_data_288.npz,1,0,1,"(17, 9)","(18, 11)",9.0,17.0,24.74407224499737,full,3.0,0.0,5.0
map_data_288.npz,30,0,9,"(17, 9)","(19, 5)",7.562121391296387,17.72967529296875,28.77385442599916,none,3.605551275463989,0.0,5.0
map_data_289.npz,1,0,1,"(13, 14)","(9, 11)",14.0,13.0,29.13117946700004,none,3.605551275463989,0.0,5.0
map_data_289.npz,2,0,9,"(13, 14)","(9, 11)",12.99024772644043,11.686001777648926,24.672161639995466,full,3.0,0.0,5.0
map_data_290.npz,26,0,9,"(9, 18)","(8, 21)",19.511381149291992,8.508157730102539,24.42313952200493,full,3.0,0.0,5.0
map_data_290.npz,4,1,17,"(9, 18)","(5, 17)",17.26787757873535,6.003726482391357,0.1820222579990513,none,3.605551275463989,0.0,5.0
map_data_291.npz,4,0,9,"(18, 1)","(19, 6)",2.4979822635650635,18.30375862121582,28.742738483997528,none,3.605551275463989,0.0,5.0
map_data_291.npz,4,1,17,"(18, 1)","(14, 1)",1.0050292015075684,14.893208503723145,0.1465633669940871,full,3.0,0.0,5.0
map_data_292.npz,2,1,9,"(5, 11)","(3, 9)",9.96567153930664,3.973095417022705,0.0494993589963996,full,3.0,0.0,5.0
map_data_292.npz,2,1,9,"(5, 11)","(5, 9)",9.49088191986084,5.013965606689453,0.0576294189995678,none,3.605551275463989,0.0,5.0
map_data_293.npz,2,1,9,"(3, 3)","(3, 4)",4.597486972808838,3.004934549331665,0.0495262839976931,full,3.0,0.0,5.0
map_data_293.npz,1,0,1,"(3, 3)","(1, 5)",3.0,3.0,28.75076580899986,none,3.605551275463989,0.0,5.0
map_data_294.npz,2,1,9,"(2, 29)","(1, 28)",27.88540267944336,0.8924040198326111,0.0570675680028216,none,3.605551275463989,0.0,5.0
map_data_294.npz,1,0,1,"(2, 29)","(5, 33)",29.0,2.0,24.40042216300208,full,3.0,0.0,5.0
map_data_295.npz,1,0,1,"(34, 11)","(34, 15)",11.0,34.0,24.692714849996264,full,3.0,0.0,5.0
map_data_295.npz,1,0,1,"(34, 11)","(34, 14)",11.0,34.0,29.6008329460019,none,3.605551275463989,0.0,5.0
map_data_296.npz,2,1,9,"(7, 29)","(8, 29)",29.00615692138672,8.555622100830078,0.0569759210011397,none,3.605551275463989,0.0,5.0
map_data_296.npz,2,1,9,"(7, 29)","(4, 29)",28.98775100708008,5.472853660583496,0.0496016050019534,full,3.0,0.0,5.0
map_data_297.npz,2,1,9,"(17, 2)","(17, 4)",3.6079726219177246,17.007335662841797,0.0496747580036753,full,3.0,0.0,5.0
map_data_297.npz,1,0,1,"(17, 2)","(16, 4)",2.0,17.0,28.9062040730023,none,3.605551275463989,0.0,5.0
map_data_298.npz,2,1,9,"(5, 24)","(6, 25)",25.119365692138672,6.119784832000732,0.0494884109939448,full,3.0,0.0,5.0
map_data_298.npz,28,0,9,"(5, 24)","(3, 21)",22.68985748291016,4.11423921585083,28.676871855997888,none,3.605551275463989,0.0,5.0
map_data_299.npz,1,0,1,"(11, 3)","(8, 1)",3.0,11.0,29.35166441399997,none,3.605551275463989,0.0,5.0
map_data_299.npz,133,0,1,"(11, 3)","(11, 3)",3.0,11.0,24.605042564006,full,3.0,0.0,5.0
map_data_300.npz,5,1,17,"(18, 20)","(17, 23)",22.95224952697754,16.973125457763672,0.1938526910016662,full,3.0,0.0,5.0
map_data_300.npz,1,0,1,"(18, 20)","(18, 19)",20.0,18.0,28.7492296729979,none,3.605551275463989,0.0,5.0
map_data_301.npz,1,0,1,"(12, 17)","(9, 19)",17.0,12.0,24.726589978003176,full,3.0,0.0,5.0
map_data_301.npz,1,0,1,"(12, 17)","(15, 19)",17.0,12.0,29.209846911999197,none,3.605551275463989,0.0,5.0
map_data_302.npz,2,1,9,"(8, 19)","(10, 17)",17.920106887817383,9.083416938781738,0.0494186300020373,full,3.0,0.0,5.0
map_data_302.npz,2,1,9,"(8, 19)","(7, 20)",20.07854461669922,6.925436019897461,0.0583161359991208,none,3.605551275463989,0.0,5.0
map_data_304.npz,1,0,1,"(22, 8)","(22, 8)",8.0,22.0,24.648561481997604,full,3.0,0.0,5.0
map_data_304.npz,1,0,1,"(22, 8)","(26, 5)",8.0,22.0,28.83679858600226,none,3.605551275463989,0.0,5.0
map_data_305.npz,1,0,1,"(27, 8)","(24, 9)",8.0,27.0,24.620095530997787,full,3.0,0.0,5.0
map_data_305.npz,2,1,9,"(27, 8)","(27, 7)",6.501157760620117,27.005868911743164,1.6481216399988623,none,3.605551275463989,0.0,5.0
map_data_306.npz,4,1,17,"(3, 15)","(2, 11)",11.968453407287598,2.3493778705596924,0.14717463299894,full,3.0,0.0,5.0
map_data_306.npz,2,1,9,"(3, 15)","(3, 18)",16.535354614257812,2.9875237941741943,0.0574948720004613,none,3.605551275463989,0.0,5.0
map_data_307.npz,6,1,17,"(17, 1)","(13, 2)",1.795735001564026,13.965302467346191,0.2831338709984266,none,3.605551275463989,0.0,5.0
map_data_307.npz,2,1,9,"(17, 1)","(15, 1)",0.9907820224761964,15.42807388305664,0.049427784004365,full,3.0,0.0,5.0
map_data_308.npz,1,0,1,"(16, 9)","(15, 11)",9.0,16.0,24.87380557299912,full,3.0,0.0,5.0
map_data_308.npz,30,0,9,"(16, 9)","(12, 7)",8.275655746459961,14.54690170288086,29.370440815997423,none,3.605551275463989,0.0,5.0
map_data_309.npz,27,0,9,"(4, 15)","(1, 14)",14.503417015075684,2.484053611755371,29.64571230799993,none,3.605551275463989,0.0,5.0
map_data_309.npz,1,0,1,"(4, 15)","(3, 12)",15.0,4.0,24.65440576399851,full,3.0,0.0,5.0
map_data_310.npz,2,1,9,"(15, 2)","(15, 3)",3.5799825191497803,14.99778938293457,0.0572829810007533,none,3.605551275463989,0.0,5.0
map_data_310.npz,2,1,9,"(15, 2)","(17, 4)",3.109299659729004,16.11101722717285,0.0495362949950504,full,3.0,0.0,5.0
map_data_311.npz,25,0,1,"(9, 5)","(9, 5)",5.0,9.0,24.58878568799992,full,3.0,0.0,5.0
map_data_311.npz,1,0,1,"(9, 5)","(8, 3)",5.0,9.0,30.081053305999376,none,3.605551275463989,0.0,5.0
map_data_312.npz,1,0,1,"(8, 15)","(7, 17)",15.0,8.0,24.623408127001312,full,3.0,0.0,5.0
map_data_312.npz,1,0,1,"(8, 15)","(7, 17)",15.0,8.0,29.636010984999302,none,3.605551275463989,0.0,5.0
map_data_313.npz,2,1,9,"(6, 43)","(7, 43)",43.003055572509766,7.496911525726318,0.4039781479987141,none,3.605551275463989,0.0,5.0
map_data_313.npz,2,1,9,"(6, 43)","(7, 44)",44.08662796020508,7.084735870361328,0.0486722020068555,full,3.0,0.0,5.0
map_data_314.npz,1,0,1,"(13, 1)","(15, 3)",1.0,13.0,29.49034394299997,none,3.605551275463989,0.0,5.0
map_data_314.npz,1,0,1,"(13, 1)","(15, 5)",1.0,13.0,24.68895686399992,full,3.0,0.0,5.0
map_data_315.npz,1,0,1,"(1, 37)","(5, 40)",37.0,1.0,24.85359364900069,full,3.0,0.0,5.0
map_data_315.npz,1,0,1,"(1, 37)","(2, 35)",37.0,1.0,28.77855754800112,none,3.605551275463989,0.0,5.0
map_data_316.npz,1,0,1,"(5, 20)","(5, 17)",20.0,5.0,24.786395975999767,full,3.0,0.0,5.0
map_data_316.npz,2,1,9,"(5, 20)","(5, 20)",21.496875762939453,4.990729808807373,1.075061175000883,none,3.605551275463989,0.0,5.0
map_data_317.npz,1,0,1,"(37, 17)","(35, 15)",17.0,37.0,24.73989646499831,full,3.0,0.0,5.0
map_data_317.npz,1,0,1,"(37, 17)","(39, 14)",17.0,37.0,28.18889494099858,none,3.605551275463989,0.0,5.0
map_data_318.npz,28,0,9,"(9, 9)","(9, 5)",7.401709079742432,9.003938674926758,24.490165991999675,full,3.0,0.0,5.0
map_data_318.npz,5,1,17,"(9, 9)","(5, 9)",8.973564147949219,5.84296178817749,0.2264064920018427,none,3.605551275463989,0.0,5.0
map_data_319.npz,6,1,25,"(10, 39)","(11, 34)",34.58052444458008,10.898061752319336,0.2836354470000515,none,3.605551275463989,0.0,5.0
map_data_319.npz,1,0,1,"(10, 39)","(13, 37)",39.0,10.0,25.071817730000475,full,3.0,0.0,5.0
map_data_320.npz,2,1,9,"(5, 25)","(5, 27)",26.541439056396484,4.996738910675049,0.0571494809992145,none,3.605551275463989,0.0,5.0
map_data_320.npz,15,1,9,"(5, 25)","(5, 25)",26.48409080505371,4.999687194824219,5.167897500003164,full,3.0,0.0,5.0
map_data_321.npz,11,0,9,"(10, 9)","(11, 13)",10.499857902526855,10.373014450073242,29.40421286199853,none,3.605551275463989,0.0,5.0
map_data_321.npz,2,1,9,"(10, 9)","(8, 11)",10.079137802124023,8.910571098327637,0.0491230669977085,full,3.0,0.0,5.0
map_data_322.npz,2,1,9,"(11, 30)","(12, 31)",31.10083770751953,12.099382400512695,0.0572584149995236,none,3.605551275463989,0.0,5.0
map_data_322.npz,2,1,9,"(11, 30)","(12, 31)",31.105430603027344,12.10300064086914,0.0496864849992562,full,3.0,0.0,5.0
map_data_323.npz,29,0,9,"(38, 41)","(41, 40)",40.5046272277832,39.50758743286133,24.52736773700599,full,3.0,0.0,5.0
map_data_323.npz,30,0,9,"(38, 41)","(40, 38)",39.65874099731445,38.90764617919922,29.044044147998648,none,3.605551275463989,0.0,5.0
map_data_324.npz,1,0,1,"(15, 9)","(14, 11)",9.0,15.0,28.648662182000407,none,3.605551275463989,0.0,5.0
map_data_324.npz,2,1,9,"(15, 9)","(12, 9)",9.003412246704102,13.45022678375244,0.0492107339960057,full,3.0,0.0,5.0
map_data_325.npz,2,1,9,"(7, 24)","(6, 23)",22.886892318725582,5.8603692054748535,0.0569220079996739,none,3.605551275463989,0.0,5.0
map_data_325.npz,1,0,1,"(7, 24)","(5, 27)",24.0,7.0,24.536114071997872,full,3.0,0.0,5.0
map_data_326.npz,1,0,1,"(19, 19)","(23, 17)",19.0,19.0,29.012996400000706,none,3.605551275463989,0.0,5.0
map_data_326.npz,1,0,1,"(19, 19)","(16, 15)",19.0,19.0,24.46253582299687,full,3.0,0.0,5.0
map_data_327.npz,1,0,1,"(14, 35)","(14, 35)",35.0,14.0,24.7786859570042,full,3.0,0.0,5.0
map_data_327.npz,1,0,1,"(14, 35)","(14, 33)",35.0,14.0,29.257237801000883,none,3.605551275463989,0.0,5.0
map_data_329.npz,2,1,9,"(16, 11)","(17, 10)",9.887066841125488,17.135879516601562,0.0578749349988356,none,3.605551275463989,0.0,5.0
map_data_329.npz,2,1,9,"(16, 11)","(15, 11)",10.9767427444458,14.450778007507324,0.0490717590000713,full,3.0,0.0,5.0
map_data_330.npz,2,1,9,"(32, 27)","(35, 27)",26.997617721557617,33.562461853027344,0.0729443389991502,none,3.605551275463989,0.0,5.0
map_data_330.npz,1,0,1,"(32, 27)","(29, 25)",27.0,32.0,24.47206921199904,full,3.0,0.0,5.0
map_data_331.npz,33,0,9,"(9, 7)","(5, 6)",6.612142086029053,7.468735218048096,28.86086742599946,none,3.605551275463989,0.0,5.0
map_data_331.npz,1,0,1,"(9, 7)","(11, 6)",7.0,9.0,24.740241132996744,full,3.0,0.0,5.0
map_data_332.npz,1,0,1,"(21, 12)","(24, 13)",12.0,21.0,24.75194060600188,full,3.0,0.0,5.0
map_data_332.npz,2,1,9,"(21, 12)","(21, 13)",13.462691307067873,20.97490882873535,0.0573359030004212,none,3.605551275463989,0.0,5.0
map_data_333.npz,5,1,17,"(33, 9)","(36, 7)",7.210382461547852,35.57413864135742,0.1948964159964816,full,3.0,0.0,5.0
map_data_333.npz,3,1,17,"(33, 9)","(32, 6)",6.003205299377441,32.050689697265625,0.1134759519991348,none,3.605551275463989,0.0,5.0
map_data_334.npz,2,1,9,"(7, 2)","(5, 2)",2.0084362030029297,5.436583042144775,0.0493764029961312,full,3.0,0.0,5.0
map_data_334.npz,2,1,9,"(7, 2)","(5, 3)",2.72359561920166,5.591451644897461,0.0663135809991217,none,3.605551275463989,0.0,5.0
map_data_335.npz,2,1,9,"(5, 15)","(4, 15)",14.99842357635498,3.4410839080810547,0.0491462689969921,full,3.0,0.0,5.0
map_data_335.npz,1,0,1,"(5, 15)","(3, 14)",15.0,5.0,29.274160173998094,none,3.605551275463989,0.0,5.0
map_data_336.npz,1,0,1,"(17, 2)","(17, 6)",2.0,17.0,24.802352425998837,full,3.0,0.0,5.0
map_data_336.npz,28,0,9,"(17, 2)","(20, 5)",3.154571056365967,18.13903045654297,28.901137099999687,none,3.605551275463989,0.0,5.0
map_data_337.npz,2,1,9,"(2, 27)","(4, 28)",27.713911056518555,3.394498348236084,0.0486856279967469,full,3.0,0.0,5.0
map_data_337.npz,3,1,17,"(2, 27)","(6, 29)",28.41884422302246,4.789151668548584,0.1135729400011769,none,3.605551275463989,0.0,5.0
map_data_338.npz,38,0,9,"(37, 17)","(41, 15)",16.337703704833984,38.40611267089844,24.582542967997146,full,3.0,0.0,5.0
map_data_338.npz,2,1,9,"(37, 17)","(38, 15)",15.64724063873291,37.69235229492188,0.0491306719995918,none,3.605551275463989,0.0,5.0
map_data_339.npz,2,1,9,"(3, 18)","(3, 16)",16.470624923706055,2.9924097061157227,0.0507993829960469,full,3.0,0.0,5.0
map_data_339.npz,2,1,9,"(3, 18)","(5, 20)",19.073585510253903,4.056308269500732,0.0705510570005572,none,3.605551275463989,0.0,5.0
map_data_340.npz,2,1,9,"(8, 8)","(6, 6)",6.872457027435303,6.88966178894043,0.0509644779958762,full,3.0,0.0,5.0
map_data_340.npz,8,0,9,"(8, 8)","(7, 12)",9.49721336364746,7.62381649017334,29.533174493000843,none,3.605551275463989,0.0,5.0
map_data_341.npz,9,1,25,"(3, 6)","(6, 10)",9.458659172058104,5.69931697845459,0.452212228999997,none,3.605551275463989,0.0,5.0
map_data_341.npz,3,1,17,"(3, 6)","(2, 3)",3.085055351257324,2.0421833992004395,0.0974641490029171,full,3.0,0.0,5.0
map_data_342.npz,1,0,1,"(1, 6)","(5, 4)",6.0,1.0,24.533871822997757,full,3.0,0.0,5.0
map_data_342.npz,1,0,1,"(1, 6)","(5, 4)",6.0,1.0,28.99631586900068,none,3.605551275463989,0.0,5.0
map_data_343.npz,25,0,9,"(16, 3)","(13, 5)",3.893632650375366,14.674166679382324,24.27468903999761,full,3.0,0.0,5.0
map_data_343.npz,5,1,25,"(16, 3)","(13, 7)",6.649179935455322,13.142626762390137,0.2422800240001379,none,3.605551275463989,0.0,5.0
map_data_344.npz,476,0,1,"(3, 2)","(3, 2)",2.0,3.0,24.511965868005063,full,3.0,0.0,5.0
map_data_344.npz,2,1,9,"(3, 2)","(1, 4)",3.1389663219451904,1.8702434301376345,0.057265671002824,none,3.605551275463989,0.0,5.0
map_data_345.npz,1,0,1,"(28, 9)","(29, 5)",9.0,28.0,28.56744831800097,none,3.605551275463989,0.0,5.0
map_data_345.npz,1,0,1,"(28, 9)","(26, 5)",9.0,28.0,24.48636532299861,full,3.0,0.0,5.0
map_data_346.npz,1,0,1,"(16, 23)","(18, 19)",23.0,16.0,24.857707964001747,full,3.0,0.0,5.0
map_data_346.npz,1,0,1,"(16, 23)","(16, 19)",23.0,16.0,28.756198802002476,none,3.605551275463989,0.0,5.0
map_data_347.npz,1,0,1,"(9, 3)","(11, 7)",3.0,9.0,24.86909536299936,full,3.0,0.0,5.0
map_data_347.npz,1,0,1,"(9, 3)","(11, 7)",3.0,9.0,28.61885566799901,none,3.605551275463989,0.0,5.0
map_data_348.npz,4,1,17,"(2, 16)","(5, 19)",18.12041473388672,4.091214179992676,0.1701379289988835,none,3.605551275463989,0.0,5.0
map_data_348.npz,3,1,17,"(2, 16)","(5, 15)",15.028145790100098,4.887394905090332,0.0977691549996961,full,3.0,0.0,5.0
map_data_349.npz,1,0,1,"(5, 45)","(5, 42)",45.0,5.0,30.326678404999257,none,3.605551275463989,0.0,5.0
map_data_349.npz,1,0,1,"(5, 45)","(4, 43)",45.0,5.0,24.689247674999933,full,3.0,0.0,5.0
map_data_350.npz,1,0,1,"(10, 13)","(12, 11)",13.0,10.0,24.42651042299985,full,3.0,0.0,5.0
map_data_350.npz,1,0,1,"(10, 13)","(11, 18)",13.0,10.0,28.67772609000167,none,3.605551275463989,0.0,5.0
map_data_351.npz,1,0,1,"(9, 2)","(7, 3)",2.0,9.0,24.55613162899681,full,3.0,0.0,5.0
map_data_351.npz,1,0,1,"(9, 2)","(7, 4)",2.0,9.0,28.889511670997308,none,3.605551275463989,0.0,5.0
map_data_352.npz,1,0,1,"(7, 7)","(5, 6)",7.0,7.0,24.56553607100068,full,3.0,0.0,5.0
map_data_352.npz,1,0,1,"(7, 7)","(11, 4)",7.0,7.0,29.276304944000003,none,3.605551275463989,0.0,5.0
map_data_353.npz,1,0,1,"(22, 3)","(23, 1)",3.0,22.0,24.72180217399728,full,3.0,0.0,5.0
map_data_353.npz,2,1,9,"(22, 3)","(23, 5)",4.427889347076416,22.7077579498291,0.0570885950000956,none,3.605551275463989,0.0,5.0
map_data_354.npz,3,1,17,"(19, 8)","(19, 12)",11.170568466186523,19.01670837402344,0.1137218910007504,none,3.605551275463989,0.0,5.0
map_data_354.npz,5,1,17,"(19, 8)","(22, 5)",5.753579139709473,21.26373291015625,0.1934393599949544,full,3.0,0.0,5.0
map_data_355.npz,1,0,1,"(6, 37)","(5, 33)",37.0,6.0,24.333160237998527,full,3.0,0.0,5.0
map_data_355.npz,2,1,9,"(6, 37)","(5, 37)",37.00553512573242,4.3954267501831055,0.0568030720023671,none,3.605551275463989,0.0,5.0
map_data_357.npz,2,1,9,"(27, 8)","(27, 8)",9.497307777404783,26.996973037719727,5.114679236001393,full,3.0,0.0,5.0
map_data_357.npz,1,0,1,"(27, 8)","(23, 7)",8.0,27.0,28.772882611996465,none,3.605551275463989,0.0,5.0
map_data_358.npz,35,0,9,"(21, 9)","(17, 6)",8.020770072937012,19.71210289001465,29.39965736700105,none,3.605551275463989,0.0,5.0
map_data_358.npz,4,1,25,"(21, 9)","(21, 14)",13.80126953125,20.956743240356445,0.1463631900041946,full,3.0,0.0,5.0
map_data_359.npz,4,1,17,"(41, 18)","(41, 22)",21.074308395385746,41.00825881958008,0.1618402439999045,full,3.0,0.0,5.0
map_data_359.npz,2,1,9,"(41, 18)","(39, 20)",19.091182708740234,39.87910079956055,0.0575011469991295,none,3.605551275463989,0.0,5.0
map_data_360.npz,1,0,1,"(6, 9)","(7, 9)",9.0,6.0,24.405258433998824,full,3.0,0.0,5.0
map_data_360.npz,8,1,25,"(6, 9)","(1, 8)",8.005077362060547,1.3547744750976562,0.4014365689999977,none,3.605551275463989,0.0,5.0
map_data_361.npz,1,0,1,"(31, 10)","(34, 9)",10.0,31.0,24.809211743999185,none,3.605551275463989,0.0,5.0
map_data_361.npz,1,0,1,"(31, 10)","(28, 13)",10.0,31.0,24.66208619900135,full,3.0,0.0,5.0
map_data_362.npz,1,0,1,"(14, 25)","(13, 29)",25.0,14.0,24.761643259997072,full,3.0,0.0,5.0
map_data_362.npz,1,0,1,"(14, 25)","(11, 21)",25.0,14.0,28.655778060001467,none,3.605551275463989,0.0,5.0
map_data_363.npz,4,1,17,"(19, 24)","(16, 25)",24.99445533752441,15.994152069091797,0.1470112960014375,full,3.0,0.0,5.0
map_data_363.npz,118,0,17,"(19, 24)","(19, 29)",27.21308708190918,19.00253677368164,24.823754845998337,none,3.605551275463989,0.0,5.0
map_data_364.npz,28,0,9,"(12, 2)","(15, 3)",2.517381429672241,13.499307632446287,28.71018920700226,none,3.605551275463989,0.0,5.0
map_data_364.npz,4,0,9,"(12, 2)","(7, 3)",2.299426555633545,10.504687309265137,24.93302209499961,full,3.0,0.0,5.0
map_data_365.npz,1,0,1,"(16, 27)","(16, 29)",27.0,16.0,24.542919104998877,full,3.0,0.0,5.0
map_data_365.npz,5,0,9,"(16, 27)","(13, 27)",26.981565475463867,14.501325607299805,28.548252560001856,none,3.605551275463989,0.0,5.0
map_data_366.npz,1,0,1,"(30, 5)","(29, 3)",5.0,30.0,28.22519815399937,none,3.605551275463989,0.0,5.0
map_data_366.npz,2,1,9,"(30, 5)","(27, 5)",4.991067886352539,28.42844009399414,0.0493802429991774,full,3.0,0.0,5.0
map_data_367.npz,2,1,9,"(12, 5)","(13, 4)",3.889707565307617,13.13375759124756,0.0495266369980527,full,3.0,0.0,5.0
map_data_367.npz,1,0,1,"(12, 5)","(12, 5)",5.0,12.0,28.19354090699926,none,3.605551275463989,0.0,5.0
map_data_368.npz,2,1,9,"(9, 3)","(8, 2)",1.835339426994324,7.999824047088623,0.0488001149933552,full,3.0,0.0,5.0
map_data_368.npz,2,1,9,"(9, 3)","(8, 3)",2.9364254474639893,7.4038543701171875,0.0571132139994006,none,3.605551275463989,0.0,5.0
