file,reached_goal_full,reached_goal_none,nodes_expanded_full,nodes_expanded_none,best_path_len_full,best_path_len_none,runtime_sec_full,runtime_sec_none
map_data_200.npz,1,0,2,28,9,9,0.049231803,29.78262918
map_data_201.npz,1,0,2,1,9,1,0.049111621,24.62411049
map_data_204.npz,1,1,3,3,17,17,0.097662356,0.113485906
map_data_205.npz,1,1,3,2,17,9,0.097999064,0.056841652
map_data_207.npz,1,1,6,2,25,9,0.537682531,0.056944397
map_data_213.npz,1,0,4,30,17,9,0.146976971,29.80054749
map_data_215.npz,1,0,3,36,17,9,0.242219791,30.51812479
map_data_219.npz,1,1,3,2,17,9,0.098611285,0.057283361
map_data_22.npz,1,1,2,2,9,9,2.953554289,0.057140212
map_data_225.npz,1,0,2,1,9,1,0.049694983,24.83723378
map_data_227.npz,1,0,2,35,9,9,0.04892974,28.72288356
map_data_23.npz,1,1,2,5,9,17,0.049432676,0.227755145
map_data_233.npz,1,1,2,2,9,9,0.049217259,0.066742778
map_data_236.npz,1,0,2,1,9,1,0.0494307,29.65226437
map_data_241.npz,1,1,2,5,9,17,0.049576104,0.226430532
map_data_247.npz,1,1,2,8,9,25,0.049634642,0.345509725
map_data_250.npz,1,1,3,2,17,9,0.097665024,0.056838927
map_data_252.npz,1,0,2,1,9,1,0.049198285,29.13972425
map_data_255.npz,1,0,2,1,9,1,0.049294207,28.79097135
map_data_258.npz,1,0,2,36,9,9,0.049213052,29.62735745
map_data_263.npz,1,0,2,1,9,1,0.048981383,29.24257359
map_data_265.npz,1,0,3,1,17,1,0.102439859,28.92791855
map_data_266.npz,1,0,2,1,9,1,0.049370662,28.71756877
map_data_267.npz,1,1,2,2,9,9,0.049557114,0.0569044
map_data_27.npz,1,1,2,5,9,17,0.048918613,0.226229724
map_data_273.npz,1,1,4,5,17,17,0.146699133,0.227187405
map_data_274.npz,1,1,3,2,17,9,0.097499962,0.05787935
map_data_275.npz,1,1,2,3,9,17,0.049855398,0.113717592
map_data_279.npz,1,0,2,35,9,9,0.048415935,29.60718576
map_data_28.npz,1,0,80,1,25,1,18.13125984,29.79701263
map_data_281.npz,1,0,2,1,9,1,0.049280495,29.44154098
map_data_284.npz,1,1,6,3,25,17,0.245621743,0.11361015
map_data_285.npz,1,1,2,3,9,17,0.049104907,0.097782267
map_data_286.npz,1,0,2,29,9,9,0.049406262,28.89910275
map_data_291.npz,1,0,4,4,17,9,0.146563367,28.74273848
map_data_292.npz,1,1,2,2,9,9,0.049499359,0.057629419
map_data_293.npz,1,0,2,1,9,1,0.049526284,28.75076581
map_data_296.npz,1,1,2,2,9,9,0.049601605,0.056975921
map_data_297.npz,1,0,2,1,9,1,0.049674758,28.90620407
map_data_298.npz,1,0,2,28,9,9,0.049488411,28.67687186
map_data_300.npz,1,0,5,1,17,1,0.193852691,28.74922967
map_data_302.npz,1,1,2,2,9,9,0.04941863,0.058316136
map_data_306.npz,1,1,4,2,17,9,0.147174633,0.057494872
map_data_307.npz,1,1,2,6,9,17,0.049427784,0.283133871
map_data_310.npz,1,1,2,2,9,9,0.049536295,0.057282981
map_data_313.npz,1,1,2,2,9,9,0.048672202,0.403978148
map_data_320.npz,1,1,15,2,9,9,5.1678975,0.057149481
map_data_321.npz,1,0,2,11,9,9,0.049123067,29.40421286
map_data_322.npz,1,1,2,2,9,9,0.049686485,0.057258415
map_data_324.npz,1,0,2,1,9,1,0.049210734,28.64866218
map_data_329.npz,1,1,2,2,9,9,0.049071759,0.057874935
map_data_333.npz,1,1,5,3,17,17,0.194896416,0.113475952
map_data_334.npz,1,1,2,2,9,9,0.049376403,0.066313581
map_data_335.npz,1,0,2,1,9,1,0.049146269,29.27416017
map_data_337.npz,1,1,2,3,9,17,0.048685628,0.11357294
map_data_339.npz,1,1,2,2,9,9,0.050799383,0.070551057
map_data_340.npz,1,0,2,8,9,9,0.050964478,29.53317449
map_data_341.npz,1,1,3,9,17,25,0.097464149,0.452212229
map_data_348.npz,1,1,3,4,17,17,0.097769155,0.170137929
map_data_354.npz,1,1,5,3,17,17,0.19343936,0.113721891
map_data_357.npz,1,0,2,1,9,1,5.114679236,28.77288261
map_data_358.npz,1,0,4,35,25,9,0.14636319,29.39965737
map_data_359.npz,1,1,4,2,17,9,0.161840244,0.057501147
map_data_363.npz,1,0,4,118,17,17,0.147011296,24.82375485
map_data_366.npz,1,0,2,1,9,1,0.049380243,28.22519815
map_data_367.npz,1,0,2,1,9,1,0.049526637,28.19354091
map_data_368.npz,1,1,2,2,9,9,0.048800115,0.057113214
map_data_369.npz,1,0,4,1,25,1,0.147158396,28.61896479
map_data_37.npz,1,1,2,2,9,9,0.048839469,0.056946474
map_data_370.npz,1,0,2,1,9,1,0.049418091,29.2479895
map_data_375.npz,1,1,2,2,9,9,0.04951907,0.049416633
map_data_378.npz,1,1,3,4,17,17,0.09791939,0.171389537
map_data_379.npz,1,0,2,1,9,1,0.049352296,24.36439068
map_data_382.npz,1,1,3,2,17,9,0.097968586,0.056497861
map_data_387.npz,1,0,2,36,9,9,0.049021055,29.3608226
map_data_391.npz,1,0,2,31,9,9,0.049628695,28.89156234
map_data_392.npz,1,1,2,2,9,9,0.04950282,0.056956538
map_data_393.npz,1,0,2,1,9,1,0.048911073,29.2928673
map_data_395.npz,1,0,2,1,9,1,0.049079992,28.7020795
map_data_404.npz,1,0,2,1,9,1,0.059138119,28.89193887
map_data_406.npz,1,1,5,2,17,9,0.195407702,0.049581061
map_data_408.npz,1,1,2,5,9,17,0.04925226,0.229449546
map_data_412.npz,1,0,2,1,9,1,0.049271725,29.68880132
map_data_416.npz,1,0,2,1,9,1,0.049208973,29.25810703
map_data_419.npz,1,1,2,3,9,17,0.048874066,0.113341121
map_data_42.npz,1,1,3,2,17,9,0.097734576,0.28295184
map_data_422.npz,1,0,2,30,9,9,0.049437688,28.63257035
map_data_423.npz,1,0,2,1,9,1,0.04899534,29.28350397
map_data_424.npz,1,1,2,3,9,17,0.049544523,0.113270302
map_data_426.npz,1,1,8,5,25,17,0.340029203,0.227289407
map_data_429.npz,1,0,2,1,9,1,0.048955028,29.04876889
map_data_431.npz,1,1,2,7,9,25,0.049428992,1.016919216
map_data_432.npz,1,0,2,1,9,1,0.049523436,29.82803244
map_data_433.npz,1,1,2,2,9,9,0.049629364,1.130795294
map_data_442.npz,1,0,2,1,9,1,0.049476913,29.25271015
map_data_443.npz,1,0,2,1,9,1,0.048804516,29.26583095
map_data_444.npz,1,0,2,1,9,1,0.049402234,29.61337097
map_data_445.npz,1,0,8,1,25,1,0.338158655,29.82372309
map_data_446.npz,1,0,4,31,17,9,0.149624167,28.83752155
map_data_447.npz,1,0,2,19,9,9,19.18623962,28.79592384
map_data_449.npz,1,0,2,1,9,1,0.049609334,28.77278218
map_data_45.npz,1,0,4,30,17,9,0.146510184,24.56059679
map_data_450.npz,1,1,2,3,9,17,0.050736694,0.113776392
map_data_453.npz,1,0,3,1,17,1,0.098322598,28.81356867
map_data_455.npz,1,0,2,1,9,1,0.049505727,29.89883169
map_data_456.npz,1,0,3,1,17,1,0.096946492,29.21469165
map_data_459.npz,1,0,4,1,17,1,0.146454123,29.13120464
map_data_464.npz,1,1,2,2,9,9,0.048801798,0.057183131
map_data_468.npz,1,0,2,1,9,1,0.049399099,29.51849294
map_data_47.npz,1,1,2,2,9,9,0.05080755,0.073701662
map_data_470.npz,1,1,2,4,9,17,19.71010663,0.171742847
map_data_479.npz,1,1,4,3,17,17,0.146357635,0.113909985
map_data_48.npz,1,0,2,30,9,9,0.049450889,28.95917672
map_data_481.npz,1,0,2,1,9,1,0.049364322,28.99424783
map_data_488.npz,1,1,4,4,17,17,0.146887119,0.170020685
map_data_489.npz,1,0,2,31,9,9,0.049038088,29.61978204
map_data_494.npz,1,0,4,1,17,1,0.151494812,29.66785976
map_data_501.npz,1,1,2,4,9,17,0.049675885,0.170303741
map_data_504.npz,1,0,5,1,25,1,0.195063107,29.4688107
map_data_506.npz,1,1,2,3,9,17,0.049616301,0.113385482
map_data_511.npz,1,1,2,3,9,17,0.048782133,0.113242937
map_data_516.npz,1,1,4,3,17,17,0.146997781,0.114426722
map_data_517.npz,1,1,5,2,17,9,0.194982058,0.057123201
map_data_519.npz,1,0,2,108,9,17,0.049583581,29.36224967
map_data_52.npz,1,0,5,1,17,1,0.244399235,24.53877191
map_data_520.npz,1,1,2,2,9,9,0.048821099,0.057845594
map_data_521.npz,1,0,2,30,9,9,0.049079468,29.39883902
map_data_524.npz,1,1,8,4,25,17,0.340160364,0.170148067
map_data_529.npz,1,0,3,1,17,1,0.097577167,29.3600938
map_data_53.npz,1,0,3,1,17,1,0.097719152,28.7556675
map_data_533.npz,1,0,2,1,9,1,0.070048309,29.62348302
map_data_535.npz,1,1,2,4,9,17,0.049239709,0.172635207
map_data_536.npz,1,0,2,1,9,1,0.049414355,28.74013193
map_data_537.npz,1,1,7,2,25,9,0.291808897,0.054006006
map_data_540.npz,1,1,2,2,9,9,1.777540251,0.056957978
map_data_541.npz,1,0,3,1,17,1,0.097991129,24.46021881
map_data_543.npz,1,1,2,2,9,9,0.049344012,0.058191113
map_data_544.npz,1,1,2,2,9,9,0.049148194,0.055607418
map_data_545.npz,1,0,2,1,9,1,0.049071591,24.47955964
map_data_549.npz,1,1,4,2,17,9,0.14648332,0.057310413
map_data_552.npz,1,0,2,35,9,9,0.049613739,28.65537459
map_data_553.npz,1,1,2,2,9,9,0.049015634,0.057827328
map_data_554.npz,1,1,2,2,9,9,0.053854707,0.056907548
map_data_555.npz,1,0,2,97,9,17,0.048674931,29.87568265
map_data_560.npz,1,1,3,2,17,9,0.097188723,0.056760837
map_data_564.npz,1,1,3,2,17,9,0.098393706,0.056761032
map_data_57.npz,1,0,2,1,9,1,0.049188057,29.41828687
map_data_571.npz,1,0,2,1,9,1,0.0498073,28.20766484
map_data_573.npz,1,0,2,1,9,1,0.049232837,29.3251809
map_data_575.npz,1,0,3,1,17,1,0.099094222,24.56116854
map_data_580.npz,1,1,3,2,17,9,0.097851141,0.078807404
map_data_584.npz,1,0,4,1,25,1,0.147187439,29.7220841
map_data_585.npz,1,0,2,1,9,1,0.04948895,24.7513833
map_data_589.npz,1,0,2,116,9,17,0.051020799,29.27644278
map_data_591.npz,1,0,2,1,9,1,0.04964828,28.91625429
map_data_592.npz,1,0,6,4,17,9,0.25031781,29.63398385
map_data_594.npz,1,0,2,1,9,1,0.049275204,29.75470983
map_data_597.npz,1,1,3,2,17,9,0.097701833,0.056930846
map_data_598.npz,1,0,2,4,9,9,0.04919756,28.69711566
map_data_599.npz,1,1,3,2,17,9,0.098650442,0.04957143
map_data_60.npz,1,0,2,1,9,1,0.049547816,28.95392597
map_data_600.npz,1,0,2,1,9,1,0.049088177,29.53860446
map_data_602.npz,1,0,2,1,9,1,0.0491175,29.5791694
map_data_603.npz,1,0,2,1,9,1,0.049455135,29.22944127
map_data_604.npz,1,0,5,29,17,9,0.19654422,28.65655262
map_data_608.npz,1,1,2,4,9,17,0.049253263,0.170518046
map_data_609.npz,1,1,2,2,9,9,0.049077831,0.057454684
map_data_611.npz,1,1,4,5,17,25,0.14650439,0.226713897
map_data_612.npz,1,0,2,1,9,1,0.049250543,28.18021119
map_data_614.npz,1,0,6,34,25,9,0.241683375,28.88635564
map_data_616.npz,1,1,5,2,17,9,0.244744788,0.057089415
map_data_617.npz,1,1,8,2,25,9,0.339752954,0.057468982
map_data_619.npz,1,1,2,2,9,9,0.049330358,0.056868784
map_data_62.npz,1,1,3,2,17,9,0.09683678,0.05691047
map_data_621.npz,1,1,2,2,9,9,0.049234353,0.057370577
map_data_622.npz,1,0,13,26,9,9,1.20967267,28.80804789
map_data_629.npz,1,1,2,4,9,17,0.049536267,0.169534626
map_data_630.npz,1,1,4,2,17,9,0.146409836,0.057244343
map_data_632.npz,1,0,2,28,9,9,0.050169881,29.44790953
map_data_633.npz,1,1,3,2,17,9,0.098050759,0.057422179
map_data_635.npz,1,0,2,1,9,1,0.049860307,29.57276633
map_data_639.npz,1,1,4,2,17,9,0.14688979,0.057244953
map_data_640.npz,1,0,2,1,9,1,0.049067227,29.4696345
map_data_642.npz,1,0,2,32,9,9,0.049073542,29.15654811
map_data_645.npz,1,0,2,37,9,9,0.049235425,29.37883306
map_data_647.npz,1,1,2,6,9,25,0.049445818,0.283979451
map_data_648.npz,1,1,5,2,17,9,0.193464037,0.065480922
map_data_649.npz,1,0,4,1,17,1,0.146950148,28.24104229
map_data_65.npz,1,1,2,11,9,25,0.049612487,0.574019592
map_data_652.npz,1,1,6,2,17,9,0.244346943,0.05792378
map_data_653.npz,1,0,3,1,17,1,0.098139109,24.6296958
map_data_654.npz,1,0,3,36,17,9,0.098258668,28.24405191
map_data_656.npz,1,1,5,2,17,9,0.195454574,0.057267673
map_data_659.npz,1,1,2,6,9,17,0.049391504,0.341141618
map_data_660.npz,1,1,2,2,9,9,0.049112585,0.057008317
map_data_661.npz,1,0,4,18,17,9,0.150238667,29.27678744
map_data_666.npz,1,1,2,4,9,17,0.049676604,0.170227712
map_data_670.npz,1,0,4,1,17,1,0.146238729,29.4469213
map_data_671.npz,1,1,2,2,9,9,0.04919523,0.05646137
map_data_673.npz,1,1,2,6,9,17,0.051078031,0.283780992
map_data_675.npz,1,1,2,2,9,9,0.049397127,0.048864838
map_data_68.npz,1,0,2,1,9,1,11.37177959,28.78956298
map_data_687.npz,1,1,2,2,9,9,0.049082172,0.057247129
map_data_689.npz,1,1,4,2,17,9,0.145276768,0.0571594
map_data_693.npz,1,1,2,2,9,9,0.04944047,0.056936379
map_data_694.npz,1,0,2,34,9,9,0.048853878,29.36363309
map_data_695.npz,1,0,2,25,9,9,0.049438666,28.81431745
map_data_698.npz,1,0,2,31,9,9,0.049125732,29.15546755
map_data_7.npz,1,0,2,1,9,1,0.049348398,28.86691017
map_data_70.npz,1,0,2,30,9,9,0.049408334,29.14826447
map_data_700.npz,1,0,3,1,17,1,0.098189156,28.6367617
map_data_705.npz,1,0,2,1,9,1,0.049241165,29.45132008
map_data_707.npz,1,0,2,1,9,1,0.049268807,29.46640101
map_data_709.npz,1,1,3,2,17,9,0.097056316,0.056805008
map_data_71.npz,1,1,6,2,17,9,0.251267358,0.056926712
map_data_710.npz,1,0,2,1,9,1,0.048690637,29.45505945
map_data_711.npz,1,1,3,2,17,9,0.098677542,0.05798679
map_data_713.npz,1,0,2,38,9,9,0.049588838,29.36116462
map_data_714.npz,1,1,2,2,9,9,0.04941207,0.057655004
map_data_717.npz,1,1,2,2,9,9,0.049849602,0.057691236
map_data_72.npz,1,0,3,1,17,1,0.097614987,29.72390758
map_data_722.npz,1,0,2,1,9,1,0.049346183,29.63524023
map_data_725.npz,1,0,2,37,9,9,0.049158292,24.43713252
map_data_727.npz,1,1,2,2,9,9,0.049059167,0.056682166
map_data_728.npz,1,1,2,2,9,9,0.049600909,0.056915498
map_data_731.npz,1,1,11,2,17,9,2.010474887,0.057094525
map_data_733.npz,1,1,5,3,25,17,0.195621713,0.113970608
map_data_734.npz,1,1,7,7,25,25,0.300244946,0.340079894
map_data_735.npz,1,0,2,30,9,9,0.04960471,29.27641663
map_data_737.npz,1,0,2,31,9,9,0.049775724,29.22304694
map_data_738.npz,1,1,4,3,17,17,0.146435189,0.113589985
map_data_741.npz,1,1,5,23,17,9,0.195245056,16.4610629
map_data_742.npz,1,0,3,34,17,9,0.098351375,28.97887508
map_data_743.npz,1,0,8,1,25,1,0.340787614,28.19718075
map_data_745.npz,1,1,7,2,25,9,0.290701428,0.056963315
map_data_746.npz,1,1,2,2,9,9,0.049380169,0.05721665
map_data_747.npz,1,1,2,2,9,9,0.048905883,0.05691677
map_data_748.npz,1,1,2,2,9,9,0.049261281,0.05712011
map_data_749.npz,1,0,6,31,25,9,0.244058936,29.1196789
map_data_75.npz,1,0,2,1,9,1,0.049441572,28.72362475
map_data_756.npz,1,0,2,1,9,1,0.04845907,29.79793648
map_data_757.npz,1,0,5,111,17,1,0.19492461,28.94209507
map_data_760.npz,1,0,2,1,9,1,0.04907074,28.71058553
map_data_761.npz,1,1,2,5,9,17,0.049627523,0.226680673
map_data_763.npz,1,0,4,1,17,1,0.145501715,28.45182368
map_data_766.npz,1,0,2,1,9,1,0.04960146,28.72401081
map_data_770.npz,1,1,2,2,9,9,0.049298328,0.056792448
map_data_772.npz,1,0,2,1,9,1,0.049244058,28.20093388
map_data_777.npz,1,1,5,4,25,17,0.193527281,0.170220143
map_data_781.npz,1,0,3,1,17,1,0.098345011,28.92034818
map_data_784.npz,1,0,3,23,17,9,0.098144062,29.48658157
map_data_785.npz,1,1,2,2,9,9,0.049461296,0.05687309
map_data_786.npz,1,1,2,2,9,9,0.049382841,0.05685522
map_data_788.npz,1,1,3,2,17,9,0.099661479,0.056975165
map_data_79.npz,1,1,4,5,17,17,0.147448444,0.2272244
map_data_791.npz,1,0,2,30,9,9,0.049011499,28.95359617
map_data_792.npz,1,1,2,5,9,17,0.048859083,0.226714219
map_data_793.npz,1,1,2,2,9,9,0.049887814,0.058064255
map_data_794.npz,1,1,2,3,9,17,0.049371221,0.11340217
map_data_796.npz,1,0,4,28,17,9,0.145527101,29.28713006
map_data_797.npz,1,1,2,3,9,17,0.049477007,0.113565893
map_data_8.npz,1,0,3,1,17,1,0.099047388,28.74454266
map_data_801.npz,1,0,2,33,9,9,0.048794263,29.37524616
map_data_803.npz,1,0,2,33,9,9,0.049524569,29.41464438
map_data_806.npz,1,1,2,2,9,9,0.048922059,0.057209281
map_data_807.npz,1,0,2,1,9,1,0.049221877,29.34093065
map_data_809.npz,1,0,2,1,9,1,0.049117527,29.45172589
map_data_812.npz,1,0,4,27,17,9,0.146845966,29.20170406
map_data_816.npz,1,1,5,2,17,9,0.195260224,0.071187437
map_data_817.npz,1,0,2,1,9,1,0.049298831,29.49962256
map_data_825.npz,1,0,3,1,17,1,0.098755316,28.51886083
map_data_827.npz,1,1,2,2,9,9,0.049509631,0.057184374
map_data_830.npz,1,1,2,26,9,25,0.04857502,6.856327676
map_data_831.npz,1,0,4,1,17,1,0.146148084,28.11233927
map_data_832.npz,1,0,2,1,9,1,0.049546081,28.76712329
map_data_84.npz,1,1,3,2,17,9,0.098736521,0.056896126
map_data_841.npz,1,1,12,2,25,9,0.534455726,0.057532096
map_data_844.npz,1,1,3,3,17,17,0.098149282,0.113871583
map_data_85.npz,1,1,4,2,25,9,0.14720379,0.049651382
map_data_851.npz,1,1,2,2,9,9,0.068227223,0.057800791
map_data_853.npz,1,1,2,2,9,9,0.049658364,0.057367117
map_data_856.npz,1,0,2,1,9,1,0.049037666,28.68692749
map_data_857.npz,1,1,2,2,9,9,0.049363775,0.0493564
map_data_859.npz,1,1,2,11,9,17,0.049415639,3.738604917
map_data_867.npz,1,1,2,2,9,9,0.048949241,0.057505324
map_data_869.npz,1,1,2,5,9,17,2.68687159,0.194722794
map_data_871.npz,1,0,2,403,9,1,0.049302111,29.70531422
map_data_873.npz,1,0,2,27,9,9,0.049099416,28.47028261
map_data_874.npz,1,0,2,1,9,1,0.049158839,29.52848681
map_data_876.npz,1,0,2,1,9,1,0.049406504,29.49300826
map_data_878.npz,1,1,2,2,9,9,0.050788368,0.057666822
map_data_882.npz,1,1,2,4,9,17,0.050413688,0.170008419
map_data_884.npz,1,1,2,18,9,9,0.049315873,10.14751056
map_data_885.npz,1,1,2,2,9,9,0.049312861,0.056895775
map_data_889.npz,1,1,3,2,17,9,0.097856688,0.057276911
map_data_89.npz,1,1,2,2,9,9,0.048823117,0.057391878
map_data_891.npz,1,1,3,2,17,9,0.096594537,0.057236362
map_data_892.npz,1,0,2,1,9,1,0.049184992,29.56453336
map_data_905.npz,1,0,2,1,9,1,0.048673307,29.35460337
map_data_909.npz,1,0,10,1,25,1,0.434540264,28.93689626
map_data_91.npz,1,1,4,2,17,9,0.145995555,0.057340663
map_data_911.npz,1,1,4,3,17,17,0.146802356,0.113301548
map_data_917.npz,1,1,4,2,17,9,0.146402535,0.062201318
map_data_921.npz,1,1,2,2,9,9,0.04921829,0.057337758
map_data_923.npz,1,0,2,1,9,1,0.049252414,29.23766729
map_data_924.npz,1,0,4,19,25,9,0.146251447,29.15701351
map_data_927.npz,1,0,2,1,9,1,0.049561004,29.4397122
map_data_929.npz,1,0,2,1,9,1,0.04946911,28.69931274
map_data_93.npz,1,0,2,29,9,9,0.049478412,28.74768299
map_data_932.npz,1,1,2,2,9,9,0.049355659,0.057121374
map_data_933.npz,1,0,4,1,17,1,0.146680358,29.83783712
map_data_935.npz,1,1,4,4,17,25,0.14618027,0.170773308
map_data_936.npz,1,1,2,4,9,17,0.048973558,0.180522576
map_data_937.npz,1,0,2,1,9,1,0.049440074,24.78406267
map_data_939.npz,1,0,2,1,9,1,0.049325031,28.96394706
map_data_940.npz,1,0,2,1,9,1,0.049683312,29.17735398
map_data_942.npz,1,0,4,35,25,9,0.147116413,28.74284509
map_data_944.npz,1,1,4,3,17,17,0.146052175,0.127232051
map_data_945.npz,1,0,3,32,17,9,0.098129281,29.20001381
map_data_961.npz,1,0,2,1,9,1,0.049856458,29.327527
map_data_962.npz,1,0,2,1,9,1,0.049109209,29.6782081
map_data_963.npz,1,1,4,10,17,25,0.146573687,0.43705051
map_data_975.npz,1,1,2,4,9,17,0.048867429,0.170352214
map_data_977.npz,1,0,3,195,17,1,0.097265999,29.18095211
map_data_984.npz,1,0,8,1,25,1,0.340423582,29.97559514
map_data_991.npz,1,0,4,34,17,17,0.28958813,29.09303624
map_data_998.npz,1,1,2,2,9,9,0.049556729,0.056905897
map_data_100.npz,0,0,1,1,1,1,24.75817732,28.78366946
map_data_1000.npz,0,0,1,1,1,1,24.51542143,28.82882594
map_data_105.npz,0,0,34,1,9,1,24.77783547,29.16049825
map_data_106.npz,0,0,1,1,1,1,24.49241733,29.57358773
map_data_107.npz,0,0,1,1,1,1,24.69314914,29.59615363
map_data_108.npz,0,0,1,29,1,9,24.58034944,28.43718506
map_data_11.npz,0,0,1,1,1,1,25.03252186,29.48920894
map_data_111.npz,0,1,37,3,9,17,24.55554607,0.113534723
map_data_115.npz,0,0,1,1,1,1,24.6220336,24.99522164
map_data_12.npz,0,1,1,2,1,9,24.42669433,0.057234513
map_data_121.npz,0,0,1,1,1,1,24.96137075,29.58306645
map_data_127.npz,0,0,1,1,1,1,25.15823589,28.99306654
map_data_129.npz,0,0,33,1,9,1,24.34006985,29.51324567
map_data_130.npz,0,0,1,1,1,1,24.63987928,29.45495984
map_data_131.npz,0,1,316,2,1,9,24.53629978,0.05776977
map_data_132.npz,0,0,32,1,9,1,24.42704976,29.50426036
map_data_133.npz,0,0,1,20,1,9,24.81677011,29.42725101
map_data_134.npz,0,0,1,35,1,9,24.74140251,28.70765391
map_data_135.npz,0,1,34,3,9,17,24.52085667,0.113300398
map_data_137.npz,0,0,33,1,9,1,24.46635607,28.80193286
map_data_139.npz,0,1,1,2,1,9,24.73738429,0.057443511
map_data_141.npz,0,1,1,2,1,9,25.41423648,0.051212328
map_data_143.npz,0,0,1,1,1,1,24.8610847,29.74637183
map_data_144.npz,0,0,1,22,1,9,24.56081098,24.53956442
map_data_146.npz,0,0,1,1,1,1,25.23633985,29.15629665
map_data_149.npz,0,0,1,1,1,1,24.59080703,28.66126539
map_data_15.npz,0,0,1,29,1,9,24.70396565,29.28580552
map_data_150.npz,0,0,1,31,1,9,25.27363468,29.52272083
map_data_153.npz,0,0,30,1,9,1,24.76775493,28.84594501
map_data_155.npz,0,1,1,2,1,9,24.89094459,0.056830105
map_data_156.npz,0,1,1,4,1,25,24.56915448,0.170176152
map_data_157.npz,0,0,1,1,1,1,24.56233515,29.09817731
map_data_16.npz,0,0,34,1,9,1,24.17914428,28.21495573
map_data_161.npz,0,1,30,2,9,9,24.54082547,0.057252287
map_data_164.npz,0,0,36,1,9,1,24.27837932,29.44875672
map_data_165.npz,0,0,33,1,9,1,24.43774186,29.24369515
map_data_166.npz,0,0,1,26,1,9,24.89259407,29.10940167
map_data_167.npz,0,0,1,1,1,1,24.41029629,28.73183971
map_data_168.npz,0,0,1,1,1,1,24.84506001,28.85358676
map_data_169.npz,0,1,1,2,1,9,24.65991146,0.057007199
map_data_17.npz,0,0,1,1,1,1,24.96972706,29.81903015
map_data_172.npz,0,1,1,3,1,17,24.64538998,0.113547853
map_data_173.npz,0,1,1,7,1,25,24.62421031,0.735369971
map_data_174.npz,0,0,1,1,1,1,24.28837486,25.17733778
map_data_177.npz,0,1,1,2,1,9,24.53601883,0.057602878
map_data_178.npz,0,0,1,30,1,9,24.65932473,29.79415228
map_data_179.npz,0,1,1,2,1,9,24.68161758,0.056823843
map_data_18.npz,0,1,1,2,1,9,24.64824524,0.057762911
